Entity,Year,Food exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Sea freight cost (relative to 1930),Passenger air transport cost (relative to 1930),International calling costs (relative to 1930)
Benin,2003,18.59078253,7.073442446,,,
Benin,2004,18.33291172,8.874883041,,,
Benin,2005,25.89851929,9.217520353,,,
Benin,2006,40.55890659,14.13127233,,,
Benin,2007,38.0416297,9.850468239,,,
Benin,2008,30.10950775,29.45319985,,,
Benin,2009,49.29701518,18.56530606,,,
Benin,2010,67.59903677,4.653476231,,,
Benin,2011,38.06342398,18.5486891,,,
Benin,2012,40.3401794,8.91661776,,,
Benin,2013,36.94547047,11.03995007,,,
Benin,2014,29.85295497,20.28170645,,,
Bermuda,1971,5.625363812,87.45770779,,,
Bermuda,1972,10.95052096,70.08353904,,,
Bermuda,1973,8.408120387,69.15323255,,,
Bermuda,1974,5.144411957,59.49994345,,,
Bermuda,1975,0.889426454,49.98731301,,,
Bermuda,1976,0.815698039,48.04729353,,,
Bermuda,1977,0.544185088,47.87696076,,,
Bermuda,1978,0.439038822,49.71153651,,,
Bermuda,1979,0.360193592,34.11568151,,,
Bermuda,1980,0.922847029,45.38551168,,,
Bermuda,1981,2.282387053,48.81207417,,,
Bermuda,1982,2.159297353,83.30480322,,,
Bermuda,1983,2.426865079,82.4894737,,,
Bermuda,1984,0.944943749,82.18068901,,,
Bermuda,1985,1.697053572,79.41860304,,,
Bermuda,1988,2.793317402,78.98652344,,,
Bermuda,1989,1.753380836,86.06347678,,,
Bermuda,1990,1.035715336,91.38151543,,,
Bermuda,1991,2.080442903,90.54791088,,,
Bermuda,1992,1.204142963,94.51574978,,,
Bermuda,1993,2.406936124,87.03541903,,,
Bermuda,1995,1.502267055,0.009216704,,,
Bermuda,2012,23.54094152,69.84585633,,,
Bermuda,2013,1.993086227,97.54215165,,,
Bermuda,2014,23.79661413,74.89596233,,,
Bermuda,2015,44.83761538,43.79094988,,,
Bhutan,1991,19.85256117,41.90792726,,,
Bhutan,1992,26.27295652,40.51464277,,,
Bhutan,1993,23.12055133,39.88435324,,,
Bhutan,1994,23.26544487,40.10848276,,,
Bhutan,1998,15.09204874,47.59946178,,,
Bhutan,1999,13.33226569,39.94907221,,,
Bhutan,2005,10.64269806,49.79521558,,,
Bhutan,2006,12.86896597,46.26745027,,,
Bhutan,2007,10.23913701,38.30457846,,,
Bhutan,2008,48.31563245,1.44114678,,,
Bhutan,2009,6.094731917,41.07828115,,,
Bhutan,2010,7.17027914,69.50459623,,,
Bhutan,2011,8.452918706,68.57965865,,,
Bhutan,2012,6.936412173,47.87840929,,,
Bolivia,1962,3.429169549,4.949999274,,,
Bolivia,1963,2.265949518,7.079776806,,,
Bolivia,1964,2.531914831,5.30908981,,,
Bolivia,1965,1.806851518,4.297368365,,,
Bolivia,1966,4.571636609,3.157136702,,,
Bolivia,1967,4.77075497,2.989884847,,,
Bolivia,1968,2.621951171,0.30978491,,,
Bolivia,1969,2.421081229,0.435679335,,,
Bolivia,1970,2.690731986,3.020308027,,,
Bolivia,1971,4.507784874,2.583340639,,,
Bolivia,1972,3.769691833,0.571835442,,,
Bolivia,1973,5.395710863,2.814965646,,,
Bolivia,1974,4.599823469,2.182365876,,,
Bolivia,1975,5.350327568,3.455539236,,,
Bolivia,1976,9.799729424,2.409515174,,,
Bolivia,1977,7.004527046,1.442182198,,,
Bolivia,1978,6.137982756,1.60968214,,,
Bolivia,1979,7.415166195,2.188917847,,,
Bolivia,1980,8.017096674,2.945902741,,,
Bolivia,1981,3.286942956,3.8055468,,,
Bolivia,1982,4.418116113,2.635756269,,,
Bolivia,1983,4.231450406,0.840027789,,,
Bolivia,1984,2.584067652,0.398277378,,,
Bolivia,1985,3.744397694,0.376810906,,,
Bolivia,1986,9.167321758,2.702808574,,,
Bolivia,1987,9.498020178,2.679599246,,,
Bolivia,1988,8.583872817,3.033513537,,,
Bolivia,1989,13.16264724,4.680888456,,,
Bolivia,1990,18.9460815,4.699833161,,,
Bolivia,1991,17.00419773,3.819535078,,,
Bolivia,1992,13.94374334,12.48387326,,,
Bolivia,1993,16.53613009,18.68541248,,,
Bolivia,1994,22.60873347,24.88601679,,,
Bolivia,1995,21.47606087,18.56239518,,,
Bolivia,1996,28.63250197,16.00768112,,,
Bolivia,1997,32.11743095,15.89865166,,,
Bolivia,1998,30.03022051,29.67874804,,,
Bolivia,1999,26.19875516,40.82674265,,,
Bolivia,2000,30.24831952,28.85224556,,,
Bolivia,2001,31.35706166,22.12883033,,,
Bolivia,2002,31.67220506,15.80826534,,,
Bolivia,2003,30.94042166,16.82624023,,,
Bolivia,2004,27.36512604,13.60503817,,,
Bolivia,2005,20.81179799,11.2231107,,,
Bolivia,2006,14.66085286,10.56419293,,,
Bolivia,2007,15.30825277,7.023350315,,,
Bolivia,2008,14.20783501,5.820541323,,,
Bolivia,2009,19.61984169,5.797364427,,,
Bolivia,2010,15.26996847,6.424525126,,,
Bolivia,2011,12.90387524,4.091894231,,,
Bolivia,2012,14.52206547,5.339164306,,,
Bolivia,2013,16.80658261,4.006013992,,,
Bolivia,2014,15.9401917,3.571098843,,,
Bolivia,2015,17.35615699,6.93738623,,,
Bosnia and Herzegovina,2003,3.548057529,41.19323045,,,
Bosnia and Herzegovina,2004,4.381036656,47.18773334,,,
Bosnia and Herzegovina,2005,5.770543695,57.56319491,,,
Bosnia and Herzegovina,2006,4.929331692,62.06430721,,,
Bosnia and Herzegovina,2007,5.387281954,63.31868954,,,
Bosnia and Herzegovina,2008,5.971067448,64.00487611,,,
Bosnia and Herzegovina,2009,7.687319738,60.74371577,,,
Bosnia and Herzegovina,2010,7.317028991,56.9767333,,,
Bosnia and Herzegovina,2011,6.814031192,57.72359585,,,
Bosnia and Herzegovina,2012,7.43801916,61.40041281,,,
Bosnia and Herzegovina,2013,7.486561389,61.50180225,,,
Bosnia and Herzegovina,2014,7.017478526,64.97875192,,,
Bosnia and Herzegovina,2015,8.526875698,66.82605152,,,
Botswana,2000,2.787453468,89.56397289,,,
Botswana,2001,3.13768852,90.60266938,,,
Botswana,2002,3.539279416,90.91691742,,,
Botswana,2003,2.363616421,86.38610001,,,
Botswana,2004,2.494832857,85.63010411,,,
Botswana,2005,2.591148079,85.34923637,,,
Botswana,2006,2.698674212,79.94737122,,,
Botswana,2007,2.832079299,73.2950071,,,
Botswana,2008,2.901367793,76.28699411,,,
Botswana,2009,5.145728768,77.97420425,,,
Botswana,2010,5.08470487,79.5361268,,,
Botswana,2011,2.235953557,88.41478438,,,
Botswana,2012,2.038406429,88.39234108,,,
Botswana,2013,2.326822227,87.58060942,,,
Botswana,2014,1.976989945,89.92056279,,,
Brazil,1962,71.14927029,3.070658777,,,
Brazil,1963,73.75692538,2.962361391,,,
Brazil,1964,69.29420913,5.337297158,,,
Brazil,1965,67.33806462,7.739498953,,,
Brazil,1966,68.91485909,7.132654535,,,
Brazil,1967,68.0054225,9.845537096,,,
Brazil,1968,68.76696766,8.115650355,,,
Brazil,1969,64.62033968,9.690219649,,,
Brazil,1970,63.25015853,13.23510255,,,
Brazil,1971,59.92598094,15.19095593,,,
Brazil,1972,62.71077683,18.76544037,,,
Brazil,1973,61.7435166,19.62937655,,,
Brazil,1974,57.8889466,24.15646022,,,
Brazil,1975,54.08409353,25.28918014,,,
Brazil,1976,59.59124975,23.0288628,,,
Brazil,1977,61.59430113,25.11561582,,,
Brazil,1978,51.96767906,33.27544698,,,
Brazil,1979,46.54471738,37.60885722,,,
Brazil,1980,46.26332164,37.21365387,,,
Brazil,1981,41.37380081,39.10671523,,,
Brazil,1982,39.63116567,38.27321277,,,
Brazil,1983,40.31114347,39.35996653,,,
Brazil,1984,38.76549048,41.32634939,,,
Brazil,1985,36.77370935,43.74422199,,,
Brazil,1986,34.41425197,47.94205052,,,
Brazil,1987,32.29392073,49.58524218,,,
Brazil,1988,29.3666368,52.51433109,,,
Brazil,1989,27.25880498,53.85057792,,,
Brazil,1990,27.69719518,51.91621195,,,
Brazil,1991,24.93124179,54.86202591,,,
Brazil,1992,25.40768143,56.97033075,,,
Brazil,1993,25.27777755,58.86370942,,,
Brazil,1994,29.07444331,55.06036565,,,
Brazil,1995,28.72895244,53.53331533,,,
Brazil,1996,30.26516288,53.75746651,,,
Brazil,1997,31.26480815,53.65518375,,,
Brazil,1998,29.84261616,54.66521702,,,
Brazil,1999,28.94060613,54.06713349,,,
Brazil,2000,23.39186076,58.43177819,,,
Brazil,2001,27.62808922,54.30338075,,,
Brazil,2002,27.91966927,52.6200611,,,
Brazil,2003,28.6576574,51.81810777,,,
Brazil,2004,27.99644601,53.35209517,,,
Brazil,2005,25.77043106,52.96363399,,,
Brazil,2006,25.0374139,50.82620924,,,
Brazil,2007,26.34915274,47.84953204,,,
Brazil,2008,27.5758311,44.84856292,,,
Brazil,2009,34.20071243,39.46777384,,,
Brazil,2010,31.07828298,37.05886815,,,
Brazil,2011,30.50203084,34.1233978,,,
Brazil,2012,32.19300191,35.03970126,,,
Brazil,2013,34.28260784,36.36889165,,,
Brazil,2014,35.3936614,34.79961133,,,
Brazil,2015,37.59667412,38.08782487,,,
Brunei,1962,0.07854924,0.031705598,,,
Brunei,1963,0.021674411,0.012521169,,,
Brunei,1964,0.020451512,0.040275223,,,
Brunei,1965,0.045471946,0.019907943,,,
Brunei,1966,0.014008095,0.143819807,,,
Brunei,1967,0.038918513,0.074984533,,,
Brunei,1968,0.122856939,0.127658615,,,
Brunei,1969,0.315229037,0.052085914,,,
Brunei,1970,0.341912166,0.071304299,,,
Brunei,1971,0.423620713,0.210837737,,,
Brunei,1972,0.342812031,0.037066585,,,
Brunei,1973,0.217639754,0.008836073,,,
Brunei,1974,0.074498843,0.009825321,,,
Brunei,1975,0.06389706,0.007260581,,,
Brunei,1976,0.035658042,0.006979733,,,
Brunei,1977,0.028332358,0.00389175,,,
Brunei,1978,0.013456269,0.005013112,,,
Brunei,1979,0.005832356,0.007010423,,,
Brunei,1980,0.00376944,0.012743586,,,
Brunei,1981,0.005989401,0.030133614,,,
Brunei,1982,0.005215551,0.024928097,,,
Brunei,1983,0.00518791,0.032571399,,,
Brunei,1984,0.006659249,0.021876631,,,
Brunei,1985,0.006317022,0.018331973,,,
Brunei,1986,0.006047356,0.012333412,,,
Brunei,1987,0.003572008,0.011700432,,,
Brunei,1988,0.002179417,0.170387832,,,
Brunei,1989,0.002744161,0.297406767,,,
Brunei,1990,0.000882643,0.471112605,,,
Brunei,1991,0.000655989,0.637283941,,,
Brunei,1992,0.000238091,0.726806751,,,
Brunei,1993,0.000288021,0.289877818,,,
Brunei,1994,,1.300174403,,,
Brunei,1997,0.048265072,8.225571192,,,
Brunei,1998,0.05109948,10.78303602,,,
Brunei,2001,0.0103344,4.677374341,,,
Brunei,2002,0.020297675,6.73734772,,,
Brunei,2003,0.020107907,5.593230117,,,
Brunei,2004,0.039123519,8.233920083,,,
Brunei,2006,0.088903362,3.321409609,,,
Brunei,2012,0.046009564,3.943892928,,,
Brunei,2013,0.160437597,3.047067112,,,
Brunei,2014,0.389222062,6.797123554,,,
Bulgaria,1996,18.09389137,60.09539152,,,
Bulgaria,1997,13.63153141,61.126208,,,
Bulgaria,1998,15.02247823,61.90081484,,,
Bulgaria,1999,15.27135204,58.52082877,,,
Bulgaria,2000,9.811258086,56.7746743,,,
Bulgaria,2001,9.62142868,60.81659929,,,
Bulgaria,2002,12.12662496,62.14932318,,,
Bulgaria,2003,10.15593959,65.79684677,,,
Bulgaria,2004,10.41329853,62.35076375,,,
Bulgaria,2005,10.48745645,59.24649868,,,
Bulgaria,2006,8.569539669,53.27417188,,,
Bulgaria,2007,8.643877532,55.45583306,,,
Bulgaria,2008,12.41790787,51.23264745,,,
Bulgaria,2009,16.62762095,52.76442236,,,
Bulgaria,2010,16.07980207,49.24065101,,,
Bulgaria,2011,15.54755051,48.32597347,,,
Bulgaria,2012,15.35460901,47.59182711,,,
Bulgaria,2013,17.60080978,48.07003908,,,
Bulgaria,2014,16.13131766,53.43549923,,,
Bulgaria,2015,15.51074796,56.22299695,,,
Burkina Faso,1962,84.40123541,6.981650004,,,
Burkina Faso,1963,75.71226485,9.987399186,,,
Burkina Faso,1964,76.10188011,8.078084683,,,
Burkina Faso,1965,83.32047502,4.494112414,,,
Burkina Faso,1966,81.48723992,4.031070818,,,
Burkina Faso,1967,74.85587115,3.992682788,,,
Burkina Faso,1968,76.59694755,4.041574176,,,
Burkina Faso,1969,65.3922929,3.553535288,,,
Burkina Faso,1970,67.88555042,4.402441149,,,
Burkina Faso,1971,72.63819048,6.006530765,,,
Burkina Faso,1972,67.89865776,8.542491169,,,
Burkina Faso,1973,67.87977559,5.275522779,,,
Burkina Faso,1974,71.85521045,8.152022241,,,
Burkina Faso,1975,74.82426139,6.507632799,,,
Burkina Faso,1976,45.24885045,5.861190038,,,
Burkina Faso,1977,51.09874904,5.594230743,,,
Burkina Faso,1978,55.53047575,7.506345579,,,
Burkina Faso,1979,49.08970702,12.39698749,,,
Burkina Faso,1980,41.32741114,10.77176754,,,
Burkina Faso,1981,39.88252788,14.53830576,,,
Burkina Faso,1982,40.85379277,13.83222738,,,
Burkina Faso,1983,33.49741606,10.49220745,,,
Burkina Faso,1995,24.72132679,6.069919228,,,
Burkina Faso,1996,20.42683785,4.433650547,,,
Burkina Faso,1997,16.07341329,18.29710756,,,
Burkina Faso,1998,16.36638598,14.12268636,,,
Burkina Faso,1999,16.20478786,14.9848864,,,
Burkina Faso,2000,19.13846766,18.44740364,,,
Burkina Faso,2001,22.51303371,17.0506713,,,
Burkina Faso,2002,19.58098703,18.46248666,,,
Burkina Faso,2003,18.70013719,8.236450501,,,
Burkina Faso,2004,18.512687,5.410598584,,,
Burkina Faso,2005,16.51807489,7.714919701,,,
Burkina Faso,2007,24.07317342,7.441877693,,,
Burkina Faso,2008,33.22427112,9.816967743,,,
Burkina Faso,2009,26.77501379,12.10293947,,,
Burkina Faso,2010,33.34718915,9.07520884,,,
Burkina Faso,2011,38.48965264,8.287228199,,,
Burkina Faso,2013,31.16730429,10.1735285,,,
Burkina Faso,2014,26.45256678,10.65343092,,,
Burundi,1965,75.27383648,5.864121033,,,
Burundi,1974,88.37486638,1.688412965,,,
Burundi,1975,91.64141398,2.783687204,,,
Burundi,1976,93.25435304,1.189365598,,,
Burundi,1993,77.17273658,8.655848028,,,
Burundi,1994,91.42775282,2.935135298,,,
Burundi,1995,91.31525382,3.367005616,,,
Burundi,1996,95.08597461,1.335253147,,,
Burundi,1997,98.28950581,0.318336212,,,
Burundi,1998,99.11277963,0.183134988,,,
Burundi,1999,97.86628384,0.264138507,,,
Burundi,2000,91.00106511,0.479921913,,,
Burundi,2001,87.83055271,0.812742494,,,
Burundi,2002,93.1021165,1.896787653,,,
Burundi,2003,91.02667061,6.364644803,,,
Burundi,2004,92.15970124,5.128644337,,,
Burundi,2005,86.78249339,6.233112165,,,
Burundi,2006,86.27692258,1.339542854,,,
Burundi,2007,53.08383588,31.31331155,,,
Burundi,2008,64.82589233,18.10331437,,,
Burundi,2009,67.49852556,20.60865363,,,
Burundi,2010,81.40548237,5.931172132,,,
Burundi,2011,73.86508521,12.66216663,,,
Burundi,2012,68.79271295,12.89526569,,,
Burundi,2013,63.69050357,19.76295601,,,
Burundi,2014,72.07231257,24.17716415,,,
Cambodia,1962,53.60052935,1.576536965,,,
Cambodia,1963,68.83903839,0.616004958,,,
Cambodia,1964,81.90085321,0.58044864,,,
Cambodia,1965,63.36972974,0.658106204,,,
Cambodia,1966,55.28869891,0.484227676,,,
Cambodia,1967,66.74417105,0.205893766,,,
Cambodia,1968,71.64940299,0.536358427,,,
Cambodia,1969,48.35484784,1.572609926,,,
Cambodia,1970,72.17194111,1.637346493,,,
Cambodia,1971,79.29290194,3.412177125,,,
Cambodia,1972,57.43171915,6.110974254,,,
Cambodia,2000,0.96237851,96.05789168,,,
Cambodia,2001,1.20870416,96.35338539,,,
Cambodia,2002,0.791797811,97.01754535,,,
Cambodia,2003,0.452607559,97.33833951,,,
Cambodia,2004,1.087559104,97.06852382,,,
Cambodia,2005,0.918152625,97.43922059,,,
Cambodia,2006,0.607672896,97.69316088,,,
Cambodia,2007,0.722812049,97.49953973,,,
Cambodia,2008,0.659641144,95.54859474,,,
Cambodia,2009,0.789630613,97.01051906,,,
Cambodia,2010,1.437044332,96.07422804,,,
Cambodia,2011,2.636882527,93.53508876,,,
Cambodia,2012,2.755658874,94.57033098,,,
Cambodia,2013,4.323812894,92.76354281,,,
Cambodia,2014,3.38774156,94.00867651,,,
Cameroon,1962,58.98496602,4.161684665,,,
Cameroon,1963,62.00019923,2.963686856,,,
Cameroon,1964,63.84948888,2.720789594,,,
Cameroon,1965,59.65323066,4.961476694,,,
Cameroon,1966,62.10895874,2.768615166,,,
Cameroon,1967,65.74995647,2.683374687,,,
Cameroon,1968,69.34994585,8.237163016,,,
Cameroon,1969,65.68682949,7.526679916,,,
Cameroon,1970,74.95444618,14.09763671,,,
Cameroon,1971,64.34690289,9.717591841,,,
Cameroon,1972,63.19662798,9.924195985,,,
Cameroon,1973,62.38702714,9.117719798,,,
Cameroon,1974,69.63006181,8.875275399,,,
Cameroon,1975,66.86856914,10.57206836,,,
Cameroon,1976,64.70378409,9.693085641,,,
Cameroon,1977,72.84916012,4.489440027,,,
Cameroon,1978,74.24722598,4.001180828,,,
Cameroon,1979,52.7674832,5.927871295,,,
Cameroon,1980,47.9550041,3.760437492,,,
Cameroon,1982,32.86558925,7.504665469,,,
Cameroon,1986,52.48140746,16.54587845,,,
Cameroon,1987,40.13595812,18.28230391,,,
Cameroon,1989,35.5068618,15.17729049,,,
Cameroon,1990,20.42246014,8.521929515,,,
Cameroon,1995,27.03738117,7.917894152,,,
Cameroon,1996,24.28665191,8.006592898,,,
Cameroon,1997,22.36853001,8.196064014,,,
Cameroon,2000,14.94085377,3.261079756,,,
Cameroon,2001,16.79743011,3.760986089,,,
Cameroon,2002,20.59668131,5.226506354,,,
Cameroon,2003,19.68496294,5.158425752,,,
Cameroon,2004,18.76196532,3.520446552,,,
Cameroon,2005,17.11604868,3.127665762,,,
Cameroon,2006,12.01748819,3.032694574,,,
Cameroon,2007,11.54420383,9.104585902,,,
Cameroon,2008,32.28548316,23.38369475,,,
Cameroon,2009,47.82603711,17.79406346,,,
Cameroon,2010,24.43145556,7.536951192,,,
Cameroon,2011,40.08321197,21.23438079,,,
Cameroon,2012,17.15611896,9.261871575,,,
Cameroon,2014,17.49241576,10.53421854,,,
Canada,1962,20.06724626,31.39279975,,,
Canada,1963,21.99035459,32.79098397,,,
Canada,1964,23.15536092,34.30288987,,,
Canada,1965,20.81807105,36.18787955,,,
Canada,1966,20.32515411,40.61631127,,,
Canada,1967,15.44677725,45.77265719,,,
Canada,1968,12.59822624,48.88321891,,,
Canada,1969,10.62312229,53.44817579,,,
Canada,1970,12.20459731,50.6084432,,,
Canada,1971,13.27603279,51.66468221,,,
Canada,1972,12.8934179,51.49755212,,,
Canada,1973,14.1714396,47.75518424,,,
Canada,1974,13.37165632,44.06526319,,,
Canada,1975,13.61970414,46.32242399,,,
Canada,1976,12.16840808,48.62686345,,,
Canada,1977,11.65185944,50.76215282,,,
Canada,1978,11.4299138,53.98836367,,,
Canada,1979,11.40622591,50.70243373,,,
Canada,1980,12.31743012,48.12167025,,,
Canada,1981,12.85171758,51.19085945,,,
Canada,1982,13.41826997,53.45678935,,,
Canada,1983,12.67745061,54.74515152,,,
Canada,1984,10.98331322,57.72186846,,,
Canada,1985,9.288143828,59.51228926,,,
Canada,1986,9.256616011,62.99234515,,,
Canada,1987,9.404433101,60.56196618,,,
Canada,1988,9.508512045,60.4221532,,,
Canada,1989,8.151073053,60.71587602,,,
Canada,1990,8.686283117,58.83989781,,,
Canada,1991,9.053125155,59.42397615,,,
Canada,1992,9.51094519,59.89445986,,,
Canada,1993,8.180710104,62.03052384,,,
Canada,1994,7.841322378,62.69222037,,,
Canada,1995,7.676788989,62.61298566,,,
Canada,1996,8.185760842,62.52459735,,,
Canada,1997,8.326263683,63.15101711,,,
Canada,1998,7.90363384,66.05269752,,,
Canada,1999,6.966275496,67.12509485,,,
Canada,2000,6.753857537,65.31201638,,,
Canada,2001,7.374047444,62.20525673,,,
Canada,2002,7.471007464,63.29602256,,,
Canada,2003,7.39272814,61.05541891,,,
Canada,2004,7.763109619,60.60625199,,,
Canada,2005,7.153052156,58.03110092,,,
Canada,2006,7.448100023,56.02292245,,,
Canada,2007,8.142819845,53.5188245,,,
Canada,2008,9.216385938,47.03265673,,,
Canada,2009,11.46557248,50.03580468,,,
Canada,2010,10.47001266,48.96687127,,,
Canada,2011,10.63538695,46.15008487,,,
Canada,2012,10.56962166,48.19205707,,,
Canada,2013,10.6844414,47.08084652,,,
Canada,2014,10.79882427,46.4018179,,,
Canada,2015,12.69296031,52.44741905,,,
Cape Verde,1978,65.09822202,14.65767927,,,
Cape Verde,1979,72.34044554,1.218002542,,,
Cape Verde,1980,83.7871403,4.678489022,,,
Cape Verde,1984,84.25240699,2.913259737,,,
Cape Verde,1995,21.98598,76.66214616,,,
Cape Verde,1996,23.3318739,76.29883737,,,
Cape Verde,1997,22.14163771,77.55142954,,,
Cape Verde,1998,15.46284996,84.36033363,,,
Cape Verde,1999,16.87807842,83.12194704,,,
Cape Verde,2000,10.16097816,89.80712635,,,
Cape Verde,2001,3.471313977,95.68318683,,,
Cape Verde,2002,6.131875898,93.82580516,,,
Cape Verde,2003,6.398571407,87.68466637,,,
Cape Verde,2004,10.38258478,89.52451592,,,
Cape Verde,2005,44.16582514,55.80952467,,,
Cape Verde,2006,62.12497136,37.62241321,,,
Cape Verde,2007,40.81950336,58.81468284,,,
Cape Verde,2009,72.63372902,26.65807417,,,
Cape Verde,2010,81.60894314,17.50440301,,,
Cape Verde,2011,83.7497871,15.30683303,,,
Cape Verde,2012,87.08980998,12.87731578,,,
Cape Verde,2013,86.15272816,13.62926541,,,
Cape Verde,2014,86.06173022,13.93671779,,,
Cape Verde,2015,86.13989659,13.85445891,,,
Central African Republic,1962,35.94397009,21.07945156,,,
Central African Republic,1963,19.11944416,49.5953446,,,
Central African Republic,1964,31.88666522,43.46285597,,,
Central African Republic,1965,20.73983159,54.46029492,,,
Central African Republic,1966,26.24612256,53.58601161,,,
Central African Republic,1967,24.15241107,47.30162861,,,
Central African Republic,1968,17.49952985,53.46785764,,,
Central African Republic,1969,17.89107451,47.94847868,,,
Central African Republic,1970,26.2812496,44.28411398,,,
Central African Republic,1971,27.27222981,37.78440035,,,
