Entity,Year,UDel_temp_popweight,UDel_max,UDel_min,UDel_var,UDel_mean,UDel_mean_2,UDel_prcp_max,UDel_prcp_min,UDel_prcp_var,UDel_prcp_mean,UDel_prcp_mean_2,UDel_precip_popweight
Hungary,1979,10.3100000000,21.3308503400,-3.2924893720,64.0783875700,10.3261883700,106.6301663000,8.9871787340,1.9139297800,4.3937903710,5.0870685000,25.8782659200,587.1200000000
Hungary,1980,8.8600000000,19.3231125300,-4.2649982980,66.2882657600,8.8793332750,78.8425594100,11.1478407500,2.1136485950,7.5495547030,5.3801983840,28.9465346500,648.2900000000
Hungary,1981,10.1100000000,19.9635889700,-3.4800260810,71.3724251700,10.1046464100,102.1038790000,9.4990525280,1.6013749770,6.6151791930,4.4839890510,20.1061578100,544.1700000000
Hungary,1982,10.1900000000,20.8011782500,-4.5851163510,81.3927534900,10.1698472900,103.4257940000,8.4440561630,1.0249509430,3.8652633450,4.2844922840,18.3568741300,507.4400000000
Hungary,1983,10.6500000000,22.7155654400,-0.8932748170,73.1448257900,10.6400330100,113.2103026000,5.8371169350,1.1380489190,1.8169424290,3.6881919290,13.6027597100,445.5100000000
Hungary,1984,9.8200000000,19.7736114200,-0.7973333830,61.9530583800,9.8293745030,96.6166031300,10.8915583900,2.2585630620,6.6349715140,4.8698373980,23.7153162800,585.4600000000
Hungary,1985,9.0300000000,20.7240470300,-6.3965828870,88.4036174400,9.0157231860,81.2832645600,10.1206631800,1.4838830940,9.4089195200,4.7999503320,23.0395231900,577.7700000000
Hungary,1986,9.7500000000,20.9985917200,-3.8672780140,81.7862429900,9.7480058100,95.0236172600,7.0310894970,0.5987255170,3.4223748990,3.8728819660,14.9992147200,462.9600000000
Hungary,1987,9.3900000000,22.5191304100,-5.5241150990,84.4773028100,9.4014513760,88.3872879700,10.3761883700,2.0336492910,5.6040413060,4.8426222160,23.4509899300,582.5800000000
Hungary,1988,10.1000000000,22.2300097200,-0.7648281320,67.4404230100,10.0906657500,101.8215352000,7.6394072230,1.8639655720,3.0844527740,4.4292460290,19.6182203800,531.8700000000
Hungary,1989,10.5200000000,20.9334076100,-1.3053665140,57.3313578300,10.5391083900,111.0728057000,9.2517581280,0.6950862650,8.5720940010,4.3868436110,19.2443968700,531.9100000000
Hungary,1990,10.8700000000,20.9873280700,-0.6716794080,55.8564436000,10.8527036700,117.7811770000,6.7070196370,1.4716278600,3.6984340560,4.0368964630,16.2965330500,486.6400000000
Hungary,1991,9.6800000000,22.0813322500,-3.1997788680,77.1113178100,9.6622141900,93.3583830500,10.3976399200,0.7091201090,8.9355897960,5.0516867850,25.5195393700,603.7400000000
Hungary,1992,10.9900000000,25.0475021800,-0.5433535060,77.5404241900,10.9544580500,120.0001511000,12.3813403000,0.9297054760,13.0663514400,5.1945527830,26.9833786200,527.1000000000
Hungary,1993,10.0700000000,21.0630787000,-2.4960287850,79.3420019600,10.0820451400,101.6476343000,10.1886893900,1.0244913420,7.6984707490,4.2755911570,18.2806797500,514.3300000000
Hungary,1994,11.5300000000,23.7555419700,1.0907769700,68.2602873700,11.5432863900,133.2474607000,7.5534932840,2.1756941120,3.3989076530,4.7345679760,22.4161339200,561.1700000000
Hungary,1995,10.3000000000,23.3474280700,-1.4194290630,68.4537855800,10.3102062400,106.3003528000,10.0713946100,0.6987227120,5.6118893460,5.2703508850,27.7765984500,638.0100000000
Hungary,1996,9.3200000000,19.8838904000,-3.5653423060,81.9222163500,9.3035771420,86.5565476500,10.1222479400,1.4244968780,6.0579759780,4.5742660820,20.9239101900,558.7600000000
Hungary,1997,9.9400000000,20.5480879500,-2.6253653660,65.3198777800,9.9435550520,98.8742870700,7.6234854140,0.8324469590,4.4073973910,3.5200439840,12.3907096500,425.7300000000
Hungary,1998,10.2900000000,20.9379674300,-3.7232235850,70.3644085600,10.3397531900,106.9104960000,11.1378936100,0.2764065640,9.6238290260,5.4286971140,29.4707523600,654.0900000000
Hungary,1999,10.5200000000,21.7250946100,-1.0350558600,73.5444648700,10.5177273600,110.6225888000,12.0582224400,1.8270597480,10.2370984000,6.0662000800,36.7987834200,728.0800000000
Hungary,2000,11.6200000000,22.5779567500,-2.7181641500,68.8682261400,11.6353906800,135.3823163000,6.4730379550,1.0173532590,3.5390649200,3.6393602550,13.2449430700,444.4800000000
Hungary,2001,10.4400000000,21.8984066900,-4.6600964780,76.6155875700,10.3917338200,107.9881318000,10.5686299600,1.3567697140,9.7055357820,4.9758226490,24.7588110300,596.9900000000
Hungary,2002,11.3000000000,22.8676119900,-1.1286923330,70.0064111200,11.1975013200,125.3840358000,8.0021897010,1.0499692750,3.8755570110,4.2681908630,18.2174532500,510.9200000000
Hungary,2003,10.4100000000,23.3585357200,-4.8860601910,101.8316514000,10.3371832900,106.8573584000,9.3773897370,0.5629987990,6.1250567370,3.5853733470,12.8549020400,421.3000000000
Hungary,2004,10.1000000000,20.5950999600,-3.0486760030,66.3797988700,9.9575128680,99.1520625100,8.8917561570,2.6320781870,2.8660933860,5.2188643520,27.2365451300,621.6000000000
Hungary,2005,9.7900000000,20.7386633100,-3.4123699690,75.2840352600,9.6478563700,93.0811325400,14.5452948400,1.5645164050,13.8257394200,5.8303243830,33.9926824100,684.8400000000
Hungary,2006,10.4800000000,22.9466304900,-3.5142597450,75.9782970300,10.3505835700,107.1345803000,10.6184875100,0.8468387430,10.9739116300,4.7049682310,22.1367260500,560.5500000000
Hungary,2007,11.6800000000,22.9973864800,-0.6825234520,65.8383723600,11.5615329800,133.6690449000,8.7088334420,0.7982180460,4.7658412090,4.8932357310,23.9437559100,581.1100000000
Hungary,2008,11.4300000000,20.8957045500,0.4598069860,56.3871588000,11.3129881900,127.9837017000,10.0161443500,0.5017163980,7.7504812180,4.8591408300,23.6112496100,576.1100000000
Hungary,2009,11.2800000000,22.2348689900,-2.3272758400,74.5716496500,11.1710821800,124.7930771000,9.4336688900,1.4945026800,5.3030485030,4.7046114190,22.1333686100,557.2600000000
Hungary,2010,10.1600000000,22.5347532100,-2.5848943640,73.9586557900,10.0432504300,100.8668792000,14.5573246600,1.9002096170,14.0455678800,7.6401256410,58.3715198100,897.6300000000
Hungary,2011,,21.8714326500,-1.1323712680,78.7040799400,10.7059016800,114.6163307000,8.8993776950,0.5007518500,6.2894604600,3.4115531810,11.6386951100,
Hungary,2012,,23.2806723700,-4.2681467420,88.5025638000,11.1957770000,125.3454226000,7.0326897090,0.3443054670,4.4286532510,3.7689950830,14.2053239300,
Honduras,1960,23.6200000000,25.6123954100,21.1094758700,1.8067740160,23.7406717200,563.6194939000,28.0709892800,5.9107785880,59.4455954800,15.8232713600,250.3759166000,1895.1400000000
Honduras,1961,23.6000000000,25.3641372700,21.0398676200,1.8659958850,23.5371720900,553.9984698000,25.7879200800,2.7700341200,52.8640673600,13.7406881400,188.8065106000,1644.8500000000
Honduras,1962,23.3500000000,25.1926916200,21.0785499800,2.0916725780,23.3294722800,544.2642770000,26.6916305800,1.5200887130,66.1752751500,13.3676634500,178.6944260000,1600.1200000000
Honduras,1963,23.4600000000,24.8026221800,21.1188102300,1.7806361090,23.4178919800,548.3976648000,22.0209481100,2.6903483270,41.9451070100,12.3278299400,151.9753911000,1474.5100000000
Honduras,1964,23.7500000000,26.0390640800,21.4330693300,2.1912441890,23.7453406700,563.8412033000,30.1584886200,0.4620963020,84.1144628000,13.4863838600,181.8825497000,1613.4800000000
Honduras,1965,23.8000000000,25.2240033600,21.3541504800,1.4515464960,23.7735949800,565.1838181000,26.0969409200,1.7910838340,63.3658214900,11.8275014200,139.8897898000,1415.0300000000
Honduras,1966,23.6200000000,25.5517797200,20.8592819700,2.6116724160,23.5607748200,555.1101100000,33.8433170300,4.8294226040,61.0013165800,15.2518073400,232.6176270000,1828.0400000000
Honduras,1967,23.4900000000,25.3138217000,21.2665201800,1.5538174210,23.4970109700,552.1095246000,22.2315747500,3.4701764550,40.6608077000,12.5350974400,157.1286678000,1499.7700000000
Honduras,1968,23.2700000000,24.8522411800,21.3122602600,1.7267594850,23.2810939300,542.0093348000,28.0853215200,1.9256271720,87.6734063000,15.9314597800,253.8114108000,1907.3500000000
Honduras,1969,23.9300000000,25.7655410800,21.6818275300,2.0622883560,23.9561605100,573.8976263000,35.2807888400,1.9708672220,119.0362386000,16.6423072200,276.9663896000,1993.5500000000
Honduras,1970,23.5500000000,25.5481433800,21.1762060300,2.3414477130,23.5088358600,552.6653633000,30.1351370800,2.2126914960,74.3652290900,14.3154842900,204.9330903000,1713.3500000000
Honduras,1971,23.4800000000,25.6084090000,21.7674791500,1.4184500530,23.7097762000,562.1534874000,19.5039011400,2.2256579490,34.8078368200,10.7708802600,116.0118615000,1288.5900000000
Honduras,1972,24.0100000000,25.7886672200,22.2770849300,1.6736139040,24.2415919200,587.6547788000,16.0212717400,1.3734462610,25.5984216700,10.2145754300,104.3375513000,1223.3400000000
Honduras,1973,24.1400000000,26.5148697100,20.7796977200,2.9648767000,24.3532623000,593.0813846000,25.0753257900,2.0864024800,57.1891290900,12.6294843800,159.5038758000,1466.2900000000
Honduras,1974,23.6600000000,25.6814819100,21.9305867600,1.9231062260,23.8773394800,570.1273408000,37.6950574800,1.3025667250,127.4103007000,13.3407265800,177.9749856000,1609.9400000000
Honduras,1975,24.0000000000,26.5487520900,21.1336979300,2.9203454410,24.1363551900,582.5636416000,27.6913829800,0.7155343940,82.1423846900,11.6299515500,135.2557730000,1393.4900000000
Honduras,1976,23.6800000000,25.5923263500,20.6359655600,2.7009204050,23.7889449500,565.9139021000,32.7451922700,0.6638473220,70.2997981800,12.4444382700,154.8640440000,1491.7300000000
Honduras,1977,24.3100000000,25.5316770600,21.6750129400,1.4829235520,24.3730117700,594.0437026000,23.2455054900,1.9059768400,38.4518894700,11.1085800400,123.4005506000,1281.5500000000
Honduras,1978,24.3300000000,26.8905990100,21.8499626500,1.9852193000,24.4541099500,598.0034932000,21.9478292100,3.0294447720,33.2708159100,13.8999453300,193.2084803000,1643.0700000000
Honduras,1979,24.3800000000,26.4021020400,22.2580874500,2.0141257200,24.4896520300,599.7430563000,28.3351952300,5.7316376790,79.7726375300,16.8099986000,282.5760529000,1950.9900000000
Honduras,1980,24.4100000000,27.0714971700,21.0575556400,2.6822491710,24.4666104400,598.6150263000,28.4104052100,1.7497497020,73.9183315600,14.7963705800,218.9325822000,1759.0600000000
Honduras,1981,24.0100000000,25.8922927500,21.0529685700,2.3857632760,24.0657052400,579.1581687000,31.8083116700,4.1791847560,86.3857468700,15.2905902800,233.8021512000,1838.3200000000
Honduras,1982,24.3100000000,25.8951706800,22.6824054700,1.2823711200,24.3354620200,592.2147118000,24.7253227300,5.0486716850,50.7675145600,12.8440746200,164.9702529000,1524.3800000000
Honduras,1983,24.7900000000,27.4162714200,22.4781480000,1.8590765120,24.9123924500,620.6272974000,25.1066761600,2.6658403090,72.1338738600,12.6744699500,160.6421884000,1504.0200000000
Honduras,1984,24.1200000000,26.2787631700,21.9237382200,2.0249247250,24.1263097100,582.0788201000,28.3403023300,4.2920232410,62.0998369200,14.2226286300,202.2831650000,1701.7700000000
Honduras,1985,24.2200000000,25.9064568800,21.4703682900,1.8757396190,24.2761643100,589.3321535000,17.3758503800,4.0383356420,23.5937750600,10.8624226100,117.9922250000,1336.8900000000
Honduras,1986,24.1200000000,25.9672575700,21.3381982000,1.6890486320,24.2366740900,587.4163711000,20.5561468300,1.7348535690,39.0624761700,11.9870548100,143.6894829000,1419.1700000000
Honduras,1987,24.2500000000,26.2160104600,21.4357788000,1.9009077050,24.4992033700,600.2109658000,21.0253852700,2.8306972130,46.6875253100,11.0000593600,121.0013059000,1312.6500000000
Honduras,1988,24.4900000000,26.4991910400,22.1050166900,2.0605114230,24.6410103200,607.1793896000,37.1479594600,2.9487885080,127.6691646000,16.4026232100,269.0460482000,1900.0700000000
Honduras,1989,24.3700000000,26.5609807100,21.9605657400,2.0556376540,24.5329692100,601.8665785000,26.8610901300,3.8314658310,47.0160927200,12.5097589400,156.4940686000,1528.7300000000
Honduras,1990,24.6400000000,26.4832125900,22.5916626600,1.8534896200,24.6084967500,605.5781125000,24.5385365200,3.7346765460,37.8157770100,11.9251873400,142.2100931000,1398.9400000000
Honduras,1991,24.7500000000,26.6514291800,22.8011114300,2.2147197040,24.7285334100,611.5003646000,18.1981926300,1.4942821680,35.0161524700,10.2245120000,104.5406456000,1243.1700000000
Honduras,1992,24.8400000000,26.4845245700,22.9066184400,1.6206559630,24.7776109000,613.9300021000,24.0376781900,2.0638693880,44.1724727700,10.7692560000,115.9768748000,1354.5000000000
Honduras,1993,24.8000000000,26.0929733900,22.6280282200,1.4379614810,24.6049464800,605.4033912000,28.7209324800,1.8263552910,73.4538905200,12.6202051500,159.2695781000,1473.9400000000
Honduras,1994,24.9600000000,26.3912168900,22.5624226000,1.5252189290,24.9550181900,622.7529327000,21.8205905800,2.4059574170,29.4910310200,9.0099094230,81.1784678200,1097.0000000000
Honduras,1995,25.1600000000,27.0793981700,23.2668075800,1.8209374130,25.1109927700,630.5619579000,24.8618490300,2.0368424720,85.1200905800,14.4202005500,207.9421840000,1676.7800000000
Honduras,1996,24.3900000000,26.2068820500,21.8460093600,2.3127945280,24.3156217900,591.2494628000,29.7988526500,3.7713439270,56.1423103300,14.7893389500,218.7245465000,1711.6400000000
Honduras,1997,25.0900000000,27.0475988900,22.7741904900,1.6850480720,25.0304932400,626.5255919000,27.7235706400,1.8005366980,61.5601078500,10.5729006600,111.7862284000,1278.8400000000
Honduras,1998,25.3100000000,26.6630889100,22.4796168200,1.8590103980,25.2855731200,639.3602080000,38.3999663200,1.1155410100,98.4559947300,11.7645513600,138.4046687000,1463.9600000000
Honduras,1999,24.4800000000,26.8576876200,21.8840736200,2.7490356700,24.4141965000,596.0529906000,22.5810001400,1.4595117010,37.3184043900,8.8673393040,78.6297063300,1131.0500000000
Honduras,2000,24.3700000000,25.9151609100,21.8269620600,2.2465737730,24.3167133700,591.3025493000,19.7376887700,0.8934294650,37.4259880100,7.6325069430,58.2551622300,976.5700000000
Honduras,2001,24.3400000000,26.4075991400,21.5549468500,1.8162913940,24.2836792500,589.6970780000,15.8402636400,1.7338849570,21.2997980700,7.5885060220,57.5854236500,996.4500000000
Honduras,2002,24.6500000000,26.2924528100,22.4078056600,1.7293303810,24.5798314800,604.1681155000,19.5188558000,0.7054262320,33.3457435700,8.8441139220,78.2183510700,1128.6500000000
Honduras,2003,24.6100000000,26.9681785500,20.9968130600,3.5262195190,24.5299201800,601.7169841000,20.6757382500,4.3044101230,25.8245149400,11.4513451500,131.1333057000,1410.3800000000
Honduras,2004,24.6000000000,25.9946060100,22.0894972000,1.8152185640,24.4665147700,598.6103451000,15.9951620900,3.3510257030,14.0454187700,9.6195048750,92.5348740400,1200.4600000000
Honduras,2005,24.9300000000,26.6104405100,22.2338107600,2.5297577600,24.8917029500,619.5968760000,21.3455748800,2.2241073810,49.6149903100,11.6051159700,134.6787167000,1360.9800000000
Honduras,2006,24.7500000000,26.2120412300,22.3322053500,2.0760208330,24.6400193300,607.1305527000,28.4311673600,3.2938584190,48.7459800700,10.6158781500,112.6968689000,1327.7400000000
Honduras,2007,24.3100000000,25.9947135300,22.0053619300,1.9713496060,24.2161172000,586.4203321000,22.3720497900,3.4894211300,45.5250585200,11.2779991600,127.1932651000,1399.5800000000
Honduras,2008,24.2700000000,26.6696101500,21.7894609400,2.5946069830,24.1347108800,582.4842692000,42.1548669200,3.3588607330,129.2257943000,15.1981513100,230.9838031000,1803.3000000000
Honduras,2009,24.7000000000,26.3136476300,21.9746825400,2.5434726450,24.5570555200,603.0489756000,26.4796510400,2.3770208390,53.9638958900,11.4638845000,131.4206479000,1416.1300000000
Honduras,2010,24.3100000000,26.1921197400,20.8110494800,3.0572844220,24.1597758100,583.6947669000,26.7351234700,3.4152124650,62.8504736000,14.2672688300,203.5549600000,1783.4000000000
Honduras,2011,,26.4383964600,21.8720310900,2.2747526830,24.3800885000,594.3887151000,26.1829378300,2.7439338820,55.7529940000,13.7730228600,189.6961588000,
Honduras,2012,,25.7024006900,21.8760964000,1.7866420070,24.3556846100,593.1993726000,21.8194763100,2.2103547090,47.6687626500,10.6667255500,113.7790339000,
Honduras,2013,,26.5633232800,22.5652750000,1.6304250790,24.6219596700,606.2408981000,23.3951525300,1.4671726700,41.8649054600,11.7534758300,138.1441942000,
Iceland,1960,2.4300000000,9.3081926940,-4.8041581410,22.1870224500,2.4898665120,6.1994352450,9.0720174010,1.3988788700,4.1642711840,6.1100008840,37.3321108000,729.9200000000
Iceland,1961,1.7600000000,8.0851191290,-4.8394919870,21.9602172800,1.8104561260,3.2777513850,11.1681616200,3.8433802070,7.4528472630,7.3192351140,53.5712026500,870.5300000000
Iceland,1962,1.4100000000,8.2462922140,-5.2616619960,21.9822172200,1.4480174330,2.0967544860,12.5694006800,1.7978743370,12.3843187600,7.1285889630,50.8167806000,851.9600000000
Iceland,1963,1.5600000000,7.2253711650,-4.1890508700,16.4523575800,1.5673329720,2.4565326450,10.5460457000,1.8013729930,6.3222352280,6.5699780580,43.1646116800,779.5100000000
Iceland,1964,2.4400000000,7.6689608530,-4.8676216650,13.0816599200,2.4504809220,6.0048567490,13.8022137800,3.6197516430,9.0882139530,7.1898221870,51.6935430900,859.8600000000
Iceland,1965,1.5300000000,8.0730708070,-5.1148900350,22.1402282000,1.4954499940,2.2363706860,14.6978159300,2.3470615180,10.4316853200,5.9472180520,35.3694025600,700.3900000000
Iceland,1966,0.8700000000,8.1945066190,-5.3242570140,27.9575724400,0.8351905890,0.6975433200,11.1688335000,2.3331410590,4.6319081890,6.7409655480,45.4406165200,797.6300000000
Iceland,1967,0.8200000000,7.2585135390,-6.2604591290,21.6590719700,0.7828388300,0.6128366340,15.3413761600,3.7801644730,9.2174987560,7.4294167140,55.1962327100,883.2800000000
Iceland,1968,1.0600000000,8.6413966920,-5.2118284630,25.4696003300,1.0454087000,1.0928793510,10.6757383500,3.3481464390,5.8048278060,7.2862856540,53.0899586300,864.7900000000
Iceland,1969,0.5900000000,8.3496554210,-6.8444691010,27.8343916800,0.5707034870,0.3257024700,12.3744011100,3.2977242380,8.1656197510,8.3481637800,69.6918385000,1006.3000000000
Iceland,1970,0.7800000000,7.1250779690,-5.7760949910,21.6571432200,0.7768901900,0.6035583680,11.8907222500,4.1783761180,5.6103711560,7.8532730110,61.6738969800,929.1800000000
Iceland,1971,1.2000000000,8.2909000530,-6.8515607670,23.8063573800,1.2266130540,1.5045795830,10.7831293300,1.4331451240,8.2048458310,7.5322358140,56.7345763500,894.2800000000
